fuente,institucion,id_objeto,titulo_original,titulo_es_sugerido,cultura,periodo,fecha_objeto,pais,region,subregion,localidad,departamento_museo,clasificacion_original,clasificacion_normalizada,nombre_objeto_original,material_original,dimensiones,linea_credito,repositorio,url_objeto,url_imagen,url_imagen_miniatura,es_dominio_publico,derechos_reproduccion,etiquetas_originales,termino_busqueda,puntaje_textil,estado_curacion,motivo_curacion,conteo_evidencia_textil,conteo_evidencia_exclusion,fecha_descarga
met,The Metropolitan Museum of Art,308015,Tapestry Panel,Panel textil,Nasca,,7th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Woven,Textil,Textile fragment,"Camelid hair, cotton","Overall: 10 1/2 x 14 in. (26.67 x 35.56 cm)
Other: 10 1/2 in. (26.67 cm)","Gift of George D. Pratt, 1932","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/308015,https://images.metmuseum.org/CRDImages/ao/original/DP18635.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18635.jpg,True,,,Nazca textile,18,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos textiles: ['tapestry'] | título contiene términos débiles asociados a fragmentos o paneles: ['panel'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",4,0,2026-06-15
met,The Metropolitan Museum of Art,307933,Tapestry Fragment with Figures,Fragmento textil,Nasca (?),,10th–15th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Woven,Textil,Textile fragment,"Camelid hair, cotton","Overall: 3 3/8 x 4 3/4 in. (8.59 x 12.07 cm)
Other: 3 3/8 in. (8.59 cm)","Rogers Fund, 1928","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/307933,https://images.metmuseum.org/CRDImages/ao/original/LC-28_64_27_TMSa.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/LC-28_64_27_TMSa.jpg,True,,,Nazca textile,14,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos textiles: ['tapestry'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'nasca'] | título sugiere objeto no textil: ['figure']",4,1,2026-06-15
met,The Metropolitan Museum of Art,316935,Headband,Banda o vincha textil,Nasca (?),,2nd–7th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Woven,Textil,Headband,"Cotton, camelid hair",Height 1 in.,"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316935,https://images.metmuseum.org/CRDImages/ao/original/vs1994.35.110.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1994.35.110.jpg,True,,,Nazca textile,18,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['headband'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos textiles: ['headband'] | título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",4,0,2026-06-15
met,The Metropolitan Museum of Art,316925,Bag,Bolsa textil,Nasca (?),,2nd–7th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Woven,Textil,Bag,Camelid hair,Height 5-1/2 in.,"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316925,https://images.metmuseum.org/CRDImages/ao/original/DP18612.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18612.jpg,True,,,Nazca textile,17,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['bag'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['bag'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",4,0,2026-06-15
met,The Metropolitan Museum of Art,307962,Bag Fragment,Fragmento textil,Nasca,,7th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Woven,Textil,Bag fragment,"Camelid hair, cotton","Overall: 7 1/4 x 7 5/8 in. (18.42 x 19.37 cm)
Other: 7 1/4 in. (18.42 cm)","Gift of George D. Pratt, 1929","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/307962,https://images.metmuseum.org/CRDImages/ao/original/29.146.11.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/29.146.11.jpg,True,,,Nazca textile,18,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['bag'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos textiles: ['bag'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",4,0,2026-06-15
met,The Metropolitan Museum of Art,307952,Tunic Fragment,Túnica textil,Nasca (?),,8th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Woven,Textil,Tunic fragment,Camelid hair,"Overall: 15 x 16 1/2 in. (38.1 x 41.91 cm)
Other: 15 in. (38.1 cm)","Gift of George D. Pratt, 1929","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/307952,https://images.metmuseum.org/CRDImages/ao/original/DP18638.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18638.jpg,True,,,Nazca textile,18,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['tunic'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['tunic'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'nasca']",4,0,2026-06-15
met,The Metropolitan Museum of Art,317748,Mirror with figure in a reed boat,,Wari,,650–1000 CE,Peru,,,,The Michael C. Rockefeller Wing,Wood-Implements,No textil,Mirror frame,"Wood, shell, silver alloy, pigment, resin",H.10 1/4 x  W. 5 1/4in. (26 x 13.3cm),"Gift of Joyce and Ted Strauss, 1995","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/317748,https://images.metmuseum.org/CRDImages/ao/original/DP104876.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP104876.jpg,True,,"Heads, Men, Boats",Wari textile,-7,excluido_no_textil,"evidencia cultural/geográfica andina: ['peru', 'wari'] | material sugiere objeto no textil: ['silver', 'alloy', 'wood', 'shell'] | título sugiere objeto no textil: ['figure']",0,2,2026-06-15
met,The Metropolitan Museum of Art,310568,Bottle with deity,,Wari,,650–1000 CE,Peru,,,,The Michael C. Rockefeller Wing,Ceramics-Containers,No textil,Bottle,"Ceramic, slip",H. 6 1/4 × W. 3 3/4 × D.  3 3/4 in. (15.9 × 9.5 × 9.5 cm),"The Michael C. Rockefeller Memorial Collection, Purchase, Nelson A. Rockefeller Gift and Mrs. Carroll L. Cartwright Gifts, 1964","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/310568,https://images.metmuseum.org/CRDImages/ao/original/DP-24255-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24255-001.jpg,True,,,Wari textile,-16,excluido_no_textil,"evidencia cultural/geográfica andina: ['peru', 'wari'] | clasificación sugiere objeto no textil: ['ceramics', 'ceramic'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['bottle'] | nombre de objeto sugiere objeto no textil: ['bottle']",0,4,2026-06-15
met,The Metropolitan Museum of Art,313129,Hanging,Objeto textil,Wari (?),,7th–10th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Woven,Textil,Hanging,"Cotton, paint",H. 33 1/2 x W. 144 1/2 in. (85.1 x 367 cm),"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/313129,https://images.metmuseum.org/CRDImages/ao/original/222460.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/222460.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316342,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 4 1/2 in. × Circum. 20 in. (11.4 × 50.8 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316342,https://images.metmuseum.org/CRDImages/ao/original/DP-29624-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29624-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316727,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 3 1/2 × W. 5 1/2 in. (8.9 × 14 cm),"Purchase, Judith S. Randal Foundation Gift, 1992","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316727,https://images.metmuseum.org/CRDImages/ao/original/DP-29608-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29608-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,314620,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,W. 6 1/2 in. × D. 6 in. (16.5 × 15.2 cm),"Gift of Arthur M. Bullowa, 1983","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/314620,https://images.metmuseum.org/CRDImages/ao/original/DP-29602-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29602-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316968,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 4 1/4 in. × Circum. 20 in. (10.8 × 50.8 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316968,https://images.metmuseum.org/CRDImages/ao/original/DP-29615-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29615-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316972,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 4 1/2 in. × Circum. 21 1/2 in. (11.4 × 54.6 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316972,https://images.metmuseum.org/CRDImages/ao/original/DP-29619-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29619-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316975,Four-Cornered Hat,Objeto textil,Wari,,7th–10th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 4 1/2 in. × Circum. 19 1/2 in. (11.4 × 49.5 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316975,https://images.metmuseum.org/CRDImages/ao/original/DP-29627-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29627-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316964,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 4 × Circum. 22 in. (10.2 × 55.9 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316964,https://images.metmuseum.org/CRDImages/ao/original/DP-29611-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29611-001.jpg,True,,Birds,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316977,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 3 3/4 × Circum. 20 1/4 in. (9.5 × 51.4 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316977,https://images.metmuseum.org/CRDImages/ao/original/DP-29629-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29629-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316969,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 5 × Circum. 20 1/2 in. (12.7 × 52.1 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316969,https://images.metmuseum.org/CRDImages/ao/original/DP-29616-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29616-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316988,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Bolivia (?),,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 4 in. × Circum. 21 1/2 in. (10.2 × 54.6 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316988,https://images.metmuseum.org/CRDImages/ao/original/DP-29630-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29630-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316976,Four-Cornered Hat,Objeto textil,Wari,,8th–10th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 4 1/2 × Circum. 21 1/2 in. (11.4 × 54.6 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316976,https://images.metmuseum.org/CRDImages/ao/original/DP-29628-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29628-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
met,The Metropolitan Museum of Art,316971,Four-Cornered Hat,Objeto textil,Wari,,7th–9th century,Peru,,,,The Michael C. Rockefeller Wing,Textiles-Costumes,Textil,Hat,Camelid hair,H. 4 1/2 × Circum. 21 in. (11.4 × 53.3 cm),"Bequest of Arthur M. Bullowa, 1993","Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/316971,https://images.metmuseum.org/CRDImages/ao/original/DP-29618-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29618-001.jpg,True,,,Wari textile,10,aceptado_textil,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",2,0,2026-06-15
